* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
288.208008 0.000 157.4570
288.574219 0.000 157.6327
288.940430 0.000 157.8085
289.306641 0.000 157.9844
289.672852 0.000 158.1605
290.039062 0.000 158.3366
290.405273 0.000 158.5128
290.771484 0.000 158.6891
291.137695 0.000 158.8656
291.503906 0.000 159.0421
291.870117 0.000 159.2187
292.236328 0.000 159.3953
292.602539 0.000 159.5721
292.968750 0.000 159.7489
293.334961 0.000 159.9258
293.701172 0.000 160.1029
294.067383 0.000 160.2799
294.433594 0.000 160.4570
294.799805 0.000 160.6342
295.166016 0.000 160.8115
295.532227 0.000 160.9888
295.898438 0.000 161.1662
296.264648 0.000 161.3437
296.630859 0.000 161.5211
296.997070 0.000 161.6987
297.363281 0.000 161.8763
297.729492 0.000 162.0540
298.095703 0.000 162.2317
298.461914 0.000 162.4094
298.828125 0.000 162.5872
299.194336 0.000 162.7651
299.560547 0.000 162.9429
299.926758 0.000 163.1209
300.292969 0.000 163.2988
300.659180 0.000 163.4768
301.025391 0.000 163.6548
301.391602 0.000 163.8329
301.757812 0.000 164.0109
302.124023 0.000 164.1890
302.490234 0.000 164.3672
302.856445 0.000 164.5453
303.222656 0.000 164.7235
303.588867 0.000 164.9017
303.955078 0.000 165.0799
304.321289 0.000 165.2582
304.687500 0.000 165.4364
305.053711 0.000 165.6147
305.419922 0.000 165.7929
305.786133 0.000 165.9712
306.152344 0.000 166.1495
306.518555 0.000 166.3278
306.884766 0.000 166.5061
307.250977 0.000 166.6844
307.617188 0.000 166.8627
307.983398 0.000 167.0411
308.349609 0.000 167.2194
308.715820 0.000 167.3977
309.082031 0.000 167.5760
309.448242 0.000 167.7543
309.814453 0.000 167.9326
310.180664 0.000 168.1109
310.546875 0.000 168.2892
310.913086 0.000 168.4675
311.279297 0.000 168.6457
311.645508 0.000 168.8240
312.011719 0.000 169.0022
312.377930 0.000 169.1805
312.744141 0.000 169.3587
313.110352 0.000 169.5369
313.476562 0.000 169.7151
313.842773 0.000 169.8932
314.208984 0.000 170.0714
314.575195 0.000 170.2495
314.941406 0.000 170.4276
315.307617 0.000 170.6056
315.673828 0.000 170.7837
316.040039 0.000 170.9617
316.406250 0.000 171.1397
316.772461 0.000 171.3176
317.138672 0.000 171.4956
317.504883 0.000 171.6734
317.871094 0.000 171.8513
318.237305 0.000 172.0291
318.603516 0.000 172.2069
318.969727 0.000 172.3847
319.335938 0.000 172.5624
319.702148 0.000 172.7401
320.068359 0.000 172.9177
320.434570 0.000 173.0953
320.800781 0.000 173.2729
321.166992 0.000 173.4504
321.533203 0.000 173.6279
321.899414 0.000 173.8053
322.265625 0.000 173.9827
322.631836 0.000 174.1601
322.998047 0.000 174.3373
323.364258 0.000 174.5146
323.730469 0.000 174.6918
324.096680 0.000 174.8689
324.462891 0.000 175.0460
324.829102 0.000 175.2231
325.195312 0.000 175.4001
325.561523 0.000 175.5770
325.927734 0.000 175.7539
326.293945 0.000 175.9307
326.660156 0.000 176.1075
327.026367 0.000 176.2842
327.392578 0.000 176.4608
327.758789 0.000 176.6375
328.125000 0.000 176.8140
328.491211 0.000 176.9904
328.857422 0.000 177.1669
329.223633 0.000 177.3432
329.589844 0.000 177.5195
329.956055 0.000 177.6957
330.322266 0.000 177.8719
330.688477 0.000 178.0480
331.054688 0.000 178.2240
331.420898 0.000 178.4000
331.787109 0.000 178.5759
332.153320 0.000 178.7517
332.519531 0.000 178.9274
332.885742 0.000 179.1031
333.251953 0.000 179.2787
333.618164 0.000 179.4543
333.984375 0.000 179.6297
334.350586 0.000 179.8051
334.716797 0.000 179.9804
335.083008 0.000 -179.8443
335.449219 0.000 -179.6692
