* Generated by rew_pipeline.py (source UUID 3cad11fd-e3fa-4108-9c9c-d820def9f39f, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: R.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Trace Arithmetic A times B A = R.nofdw.120.green.multipos.fdw6 B = FRX-trimmed.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12994.628906 72.845 55.6830
12994.812012 72.870 55.1356
12994.995117 72.908 54.2627
12995.178223 72.928 53.1778
12995.361328 72.919 52.0939
12995.544434 72.889 51.1708
12995.727539 72.854 50.4132
12995.910645 72.823 49.6950
12996.093750 72.787 48.8803
12996.276855 72.733 47.9228
12996.459961 72.663 46.8601
12996.643066 72.588 45.7325
12996.826172 72.523 44.5277
12997.009277 72.470 43.2155
12997.192383 72.413 41.8373
12997.375488 72.335 40.5422
12997.558594 72.238 39.5057
12997.741699 72.139 38.7764
12997.924805 72.056 38.1844
12998.107910 71.978 37.4360
12998.291016 71.870 36.3523
12998.474121 71.697 35.0422
12998.657227 71.464 33.8471
12998.840332 71.231 33.0723
12999.023438 71.088 32.6631
12999.206543 71.076 32.1359
12999.389648 71.142 30.9672
12999.572754 71.165 29.0848
12999.755859 71.034 26.9688
12999.938965 70.715 25.3847
13000.122070 70.266 24.9739
13000.305176 69.820 25.7970
13000.488281 69.493 27.1101
13000.671387 69.290 27.8348
13000.854492 69.115 27.4117
13001.037598 68.885 26.0937
13001.220703 68.598 24.5708
13001.403809 68.326 23.4277
13001.586914 68.162 22.7690
13001.770020 68.137 22.2371
13001.953125 68.189 21.4299
13002.136230 68.214 20.2780
13002.319336 68.131 19.0491
13002.502441 67.916 18.1127
13002.685547 67.609 17.6882
13002.868652 67.281 17.6698
13003.051758 66.993 17.6147
13003.234863 66.755 16.9794
13003.417969 66.524 15.4809
13003.601074 66.241 13.2944
13003.784180 65.881 10.9486
13003.967285 65.476 9.0019
13004.150391 65.099 7.6375
13004.333496 64.811 6.4365
13004.516602 64.591 4.6534
13004.699707 64.339 1.8319
13004.882812 63.961 -1.8716
13005.065918 63.433 -5.8734
13005.249023 62.825 -9.5876
13005.432129 62.249 -12.8381
13005.615234 61.774 -15.9597
13005.798340 61.366 -19.3819
13005.981445 60.925 -23.1347
13006.164551 60.392 -26.9024
13006.347656 59.800 -30.5916
13006.530762 59.233 -34.8754
13006.713867 58.727 -41.0496
13006.896973 58.244 -50.0995
13007.080078 57.767 -61.8443
13007.263184 57.360 -74.7636
13007.446289 57.134 -86.5794
13007.629395 57.201 -95.5978
13007.812500 57.644 -101.9935
13007.995605 58.397 -107.5109
13008.178711 59.242 -113.6529
13008.361816 59.975 -120.6339
13008.544922 60.525 -127.7957
13008.728027 60.950 -134.3436
13008.911133 61.365 -139.8398
13009.094238 61.860 -144.3596
13009.277344 62.445 -148.2441
13009.460449 63.075 -151.7220
13009.643555 63.711 -154.8313
13009.826660 64.346 -157.6243
13010.009766 64.985 -160.2958
13010.192871 65.615 -163.0491
13010.375977 66.210 -165.8795
13010.559082 66.759 -168.5592
13010.742188 67.286 -170.8586
13010.925293 67.823 -172.7832
13011.108398 68.376 -174.5776
13011.291504 68.905 -176.4765
13011.474609 69.360 -178.4789
13011.657715 69.718 179.6157
13011.840820 70.005 177.9713
13012.023926 70.272 176.5070
13012.207031 70.553 174.9170
13012.390137 70.843 172.9252
13012.573242 71.116 170.5155
13012.756348 71.361 167.9171
13012.939453 71.591 165.3996
13013.122559 71.833 163.0883
13013.305664 72.096 160.9474
13013.488770 72.363 158.9147
13013.671875 72.611 157.0162
13013.854980 72.831 155.3368
13014.038086 73.035 153.8963
13014.221191 73.239 152.5771
13014.404297 73.444 151.1927
13014.587402 73.635 149.6279
13014.770508 73.797 147.9054
13014.953613 73.927 146.1296
13015.136719 74.034 144.3897
13015.319824 74.129 142.7196
13015.502930 74.220 141.1276
13015.686035 74.311 139.6243
13015.869141 74.414 138.1910
13016.052246 74.537 136.7285
13016.235352 74.675 135.0843
13016.418457 74.801 133.1734
13016.601562 74.888 131.0826
13016.784668 74.923 129.0423
13016.967773 74.927 127.2705
13017.150879 74.936 125.8044
13017.333984 74.976 124.4656
13017.517090 75.037 123.0151
13017.700195 75.087 121.3562
13017.883301 75.098 119.5873
13018.066406 75.066 117.8839
13018.249512 75.010 116.3462
13018.432617 74.950 114.9488
13018.615723 74.892 113.6171
13018.798828 74.834 112.3257
13018.981934 74.774 111.1021
13019.165039 74.718 109.9468
13019.348145 74.669 108.7866
13019.531250 74.611 107.5360
13019.714355 74.523 106.2021
13019.897461 74.392 104.9013
13020.080566 74.226 103.7572
13020.263672 74.050 102.7819
13020.446777 73.877 101.8745
13020.629883 73.704 100.9540
13020.812988 73.522 100.0758
13020.996094 73.335 99.3816
13021.179199 73.168 98.9249
13021.362305 73.033 98.5777
13021.545410 72.909 98.1685
13021.728516 72.747 97.7236
13021.911621 72.522 97.5246
13022.094727 72.257 97.8821
13022.277832 72.018 98.8021
13022.460938 71.850 99.8852
13022.644043 71.735 100.6649
13022.827148 71.618 101.0486
13023.010254 71.469 101.3466
13023.193359 71.324 101.8965
13023.376465 71.241 102.6897
13023.559570 71.235 103.4037
13023.742676 71.256 103.8302
13023.925781 71.238 104.1714
13024.108887 71.171 104.8641
13024.291992 71.104 106.1373
13024.475098 71.093 107.7449
13024.658203 71.140 109.1896
13024.841309 71.192 110.2180
13025.024414 71.208 110.9949
13025.207520 71.206 111.8130
13025.390625 71.239 112.7171
13025.573730 71.338 113.4456
13025.756836 71.478 113.7494
13025.939941 71.606 113.6907
13026.123047 71.696 113.5852
13026.306152 71.765 113.7025
13026.489258 71.846 114.0426
13026.672363 71.952 114.3871
13026.855469 72.066 114.5421
13027.038574 72.164 114.4910
13027.221680 72.243 114.3248
13027.404785 72.315 114.0932
13027.587891 72.391 113.7670
13027.770996 72.464 113.3335
13027.954102 72.521 112.8804
13028.137207 72.561 112.5502
13028.320312 72.593 112.4157
13028.503418 72.627 112.4213
13028.686523 72.657 112.4601
13028.869629 72.671 112.4909
13029.052734 72.670 112.5482
13029.235840 72.671 112.6393
13029.418945 72.694 112.6689
13029.602051 72.740 112.5107
13029.785156 72.789 112.1633
13029.968262 72.827 111.8054
13030.151367 72.858 111.6707
13030.334473 72.910 111.8510
13030.517578 73.000 112.2152
13030.700684 73.117 112.5290
13030.883789 73.224 112.6558
13031.066895 73.291 112.6305
13031.250000 73.311 112.5755
13031.433105 73.299 112.5778
13031.616211 73.280 112.6419
13031.799316 73.273 112.7229
13031.982422 73.291 112.7725
13032.165527 73.340 112.7489
13032.348633 73.413 112.6206
13032.531738 73.494 112.4008
13032.714844 73.566 112.1802
13032.897949 73.623 112.0896
13033.081055 73.678 112.1913
13033.264160 73.749 112.3989
13033.447266 73.837 112.5285
13033.630371 73.923 112.4545
13033.813477 73.989 112.2051
13033.996582 74.030 111.8992
13034.179688 74.059 111.6077
13034.362793 74.085 111.3040
13034.545898 74.101 110.9646
13034.729004 74.094 110.6899
13034.912109 74.076 110.6625
13035.095215 74.087 110.9335
13035.278320 74.165 111.2544
13035.461426 74.301 111.2173
13035.644531 74.435 110.6286
13035.827637 74.504 109.7155
13036.010742 74.495 108.9613
13036.193848 74.459 108.7307
13036.376953 74.463 108.9687
13036.560059 74.536 109.2582
13036.743164 74.638 109.2375
13036.926270 74.709 108.9203
13037.109375 74.728 108.5933
13037.292480 74.726 108.4713
13037.475586 74.745 108.4730
13037.658691 74.796 108.3359
13037.841797 74.850 107.9364
13038.024902 74.881 107.4336
13038.208008 74.895 107.0878
13038.391113 74.930 106.9749
13038.574219 75.003 106.9100
13038.757324 75.093 106.6828
13038.940430 75.155 106.3286
13039.123535 75.176 106.1110
13039.306641 75.190 106.2353
13039.489746 75.250 106.5795
13039.672852 75.370 106.7539
13039.855957 75.510 106.4730
13040.039062 75.612 105.8289
13040.222168 75.655 105.1910
13040.405273 75.670 104.8775
13040.588379 75.708 104.8931
13040.771484 75.795 104.9534
13040.954590 75.909 104.7732
13041.137695 76.007 104.3095
13041.320801 76.068 103.7300
13041.503906 76.106 103.2088
13041.687012 76.149 102.7689
13041.870117 76.216 102.2949
13042.053223 76.304 101.6650
13042.236328 76.398 100.8513
13042.419434 76.486 99.9096
13042.602539 76.561 98.9147
13042.785645 76.622 97.9249
13042.968750 76.669 96.9841
13043.151855 76.707 96.1180
13043.334961 76.744 95.3062
13043.518066 76.787 94.4743
13043.701172 76.830 93.5460
13043.884277 76.860 92.5216
13044.067383 76.870 91.4962
13044.250488 76.868 90.5782
13044.433594 76.872 89.7778
13044.616699 76.893 88.9800
13044.799805 76.915 88.0514
13044.982910 76.914 86.9803
13045.166016 76.871 85.9053
13045.349121 76.799 84.9997
13045.532227 76.727 84.3150
13045.715332 76.682 83.7226
13045.898438 76.663 83.0217
13046.081543 76.649 82.1110
13046.264648 76.610 81.0579
13046.447754 76.540 80.0203
13046.630859 76.444 79.1219
13046.813965 76.340 78.3863
13046.997070 76.238 77.7614
13047.180176 76.144 77.1773
13047.363281 76.058 76.5736
13047.546387 75.982 75.8960
13047.729492 75.907 75.1082
13047.912598 75.825 74.2312
13048.095703 75.724 73.3619
13048.278809 75.607 72.6241
13048.461914 75.485 72.0792
13048.645020 75.368 71.6810
13048.828125 75.254 71.3279
13049.011230 75.128 70.9653
13049.194336 74.980 70.6261
13049.377441 74.818 70.3683
13049.560547 74.656 70.1836
13049.743652 74.507 69.9878
13049.926758 74.365 69.7111
13050.109863 74.219 69.3872
13050.292969 74.065 69.1336
13050.476074 73.913 69.0457
13050.659180 73.775 69.1174
13050.842285 73.652 69.2729
13051.025391 73.534 69.4627
13051.208496 73.415 69.7010
13051.391602 73.297 70.0105
13051.574707 73.188 70.3622
13051.757812 73.087 70.7051
13051.940918 72.988 71.0476
13052.124023 72.892 71.4646
13052.307129 72.811 71.9922
13052.490234 72.755 72.5377
13052.673340 72.712 72.9536
13052.856445 72.648 73.2266
13053.039551 72.545 73.5483
13053.222656 72.424 74.1426
13053.405762 72.336 74.9882
13053.588867 72.310 75.7557
13053.771973 72.318 76.1223
13053.955078 72.301 76.1435
13054.138184 72.239 76.2360
13054.321289 72.180 76.7628
13054.504395 72.198 77.5973
13054.687500 72.310 78.1634
13054.870605 72.439 78.0279
13055.053711 72.484 77.3649
13055.236816 72.411 76.8017
13055.419922 72.281 76.8754
13055.603027 72.203 77.5298
13055.786133 72.225 78.1345
13055.969238 72.286 78.1472
13056.152344 72.292 77.6708
13056.335449 72.208 77.2924
13056.518555 72.090 77.4878
13056.701660 72.026 78.1426
13056.884766 72.038 78.6697
13057.067871 72.057 78.6727
13057.250977 72.003 78.3714
13057.434082 71.869 78.3516
13057.617188 71.735 78.9733
13057.800293 71.695 79.9733
13057.983398 71.756 80.7152
13058.166504 71.839 80.8702
13058.349609 71.862 80.7001
13058.532715 71.815 80.7130
13058.715820 71.746 81.1598
13058.898926 71.704 81.8411
13059.082031 71.685 82.3925
13059.265137 71.647 82.7147
13059.448242 71.571 83.0429
13059.631348 71.494 83.6290
13059.814453 71.476 84.4209
13059.997559 71.540 85.1038
13060.180664 71.653 85.4627
13060.363770 71.766 85.6032
13060.546875 71.866 85.7847
13060.729980 71.968 86.1093
13060.913086 72.081 86.4267
13061.096191 72.180 86.5489
13061.279297 72.228 86.5078
13061.462402 72.221 86.5478
13061.645508 72.202 86.8630
13061.828613 72.238 87.3395
13062.011719 72.355 87.5950
13062.194824 72.522 87.3196
13062.377930 72.679 86.5437
13062.561035 72.785 85.5714
13062.744141 72.840 84.7232
13062.927246 72.862 84.1396
13063.110352 72.871 83.7717
13063.293457 72.868 83.5103
13063.476562 72.855 83.2908
13063.659668 72.843 83.0754
13063.842773 72.848 82.7779
13064.025879 72.874 82.2665
13064.208984 72.907 81.4727
13064.392090 72.920 80.4826
13064.575195 72.899 79.5042
13064.758301 72.849 78.7309
13064.941406 72.784 78.2170
13065.124512 72.716 77.8657
13065.307617 72.639 77.5328
13065.490723 72.541 77.1478
13065.673828 72.417 76.7461
13065.856934 72.282 76.4053
13066.040039 72.165 76.1561
13066.223145 72.092 75.9393
13066.406250 72.067 75.6407
13066.589355 72.073 75.1775
13066.772461 72.071 74.5793
13066.955566 72.027 74.0104
13067.138672 71.927 73.7106
13067.321777 71.792 73.8593
13067.504883 71.667 74.4113
13067.687988 71.591 75.0352
13067.871094 71.558 75.2892
13068.054199 71.521 74.9416
13068.237305 71.428 74.1480
13068.420410 71.260 73.3494
13068.603516 71.053 72.9915
13068.786621 70.869 73.2391
13068.969727 70.755 73.8780
13069.152832 70.706 74.5247
13069.335938 70.670 74.9582
13069.519043 70.600 75.2361
13069.702148 70.484 75.5411
13069.885254 70.343 75.9703
13070.068359 70.202 76.4691
13070.251465 70.072 76.9379
13070.434570 69.950 77.3723
13070.617676 69.839 77.8696
13070.800781 69.753 78.5049
13070.983887 69.703 79.2280
13071.166992 69.681 79.9080
13071.350098 69.660 80.4740
13071.533203 69.614 80.9898
13071.716309 69.543 81.5845
13071.899414 69.470 82.3166
13072.082520 69.428 83.1014
13072.265625 69.435 83.7649
13072.448730 69.490 84.1605
13072.631836 69.578 84.2357
13072.814941 69.680 84.0174
13072.998047 69.769 83.5886
13073.181152 69.818 83.1019
13073.364258 69.811 82.7902
13073.547363 69.758 82.8982
13073.730469 69.708 83.5112
13073.913574 69.715 84.3840
13074.096680 69.797 84.9891
13074.279785 69.910 84.8583
13074.462891 69.973 83.9261
13074.645996 69.924 82.5684
13074.829102 69.760 81.3693
13075.012207 69.536 80.7855
13075.195312 69.334 80.8611
13075.378418 69.203 81.2039
13075.561523 69.121 81.3390
13075.744629 69.022 81.1174
13075.927734 68.859 80.7626
13076.110840 68.640 80.5805
13076.293945 68.407 80.6473
13076.477051 68.184 80.7731
13076.660156 67.947 80.7929
13076.843262 67.656 80.8670
13077.026367 67.309 81.4209
13077.209473 66.968 82.7257
13077.392578 66.702 84.5105
13077.575684 66.500 86.1547
13077.758789 66.262 87.4235
13077.941895 65.898 88.8801
13078.125000 65.453 91.4735
13078.308105 65.115 95.5109
13078.491211 65.043 99.8974
13078.674316 65.156 103.1126
13078.857422 65.214 104.9972
13079.040527 65.077 106.8809
13079.223633 64.852 110.3431
13079.406738 64.830 115.5956
13079.589844 65.189 120.8000
13079.772949 65.752 124.1051
13079.956055 66.229 125.6411
13080.139160 66.509 126.8083
13080.322266 66.696 128.7668
13080.505371 66.979 131.4772
13080.688477 67.425 133.8816
13080.871582 67.927 135.2070
13081.054688 68.349 135.7132
13081.237793 68.664 136.1627
13081.420898 68.949 136.9651
13081.604004 69.282 137.8185
13081.787109 69.646 138.1541
13081.970215 69.959 137.8594
13082.153320 70.168 137.4222
13082.336426 70.318 137.4457
13082.519531 70.520 138.0399
13082.702637 70.845 138.6513
13082.885742 71.256 138.6178
13083.068848 71.644 137.8321
13083.251953 71.940 136.7560
13083.435059 72.149 135.9514
13083.618164 72.334 135.6337
13083.801270 72.547 135.5684
13083.984375 72.782 135.3794
13084.167480 72.999 134.9346
13084.350586 73.175 134.3963
13084.533691 73.329 133.9605
13084.716797 73.497 133.6110
13084.899902 73.693 133.1465
13085.083008 73.894 132.4326
13085.266113 74.066 131.5726
13085.449219 74.206 130.8093
13085.632324 74.342 130.2754
13085.815430 74.506 129.8468
13085.998535 74.697 129.2535
13086.181641 74.882 128.3383
13086.364746 75.030 127.1836
13086.547852 75.136 126.0047
13086.730957 75.223 124.9452
13086.914062 75.320 123.9674
13087.097168 75.434 122.9275
13087.280273 75.545 121.7471
13087.463379 75.633 120.4958
13087.646484 75.692 119.3176
13087.829590 75.736 118.2917
13088.012695 75.780 117.3652
13088.195801 75.826 116.4124
13088.378906 75.861 115.3550
13088.562012 75.871 114.2250
13088.745117 75.854 113.1251
13088.928223 75.822 112.1446
13089.111328 75.793 111.3034
13089.294434 75.777 110.5557
13089.477539 75.778 109.8279
13089.660645 75.789 109.0552
13089.843750 75.794 108.2073
13090.026855 75.777 107.3113
13090.209961 75.725 106.4662
13090.393066 75.637 105.8181
13090.576172 75.532 105.4827
13090.759277 75.439 105.4510
13090.942383 75.380 105.5623
13091.125488 75.352 105.5969
13091.308594 75.334 105.4267
13091.491699 75.299 105.0853
13091.674805 75.239 104.7043
13091.857910 75.167 104.3883
13092.041016 75.098 104.1401
13092.224121 75.038 103.8968
13092.407227 74.978 103.6347
13092.590332 74.909 103.4322
13092.773438 74.832 103.4278
13092.956543 74.764 103.7077
13093.139648 74.729 104.2207
13093.322754 74.734 104.7957
13093.505859 74.765 105.2516
13093.688965 74.796 105.5071
13093.872070 74.805 105.6094
13094.055176 74.783 105.6859
13094.238281 74.741 105.8673
13094.421387 74.704 106.2196
13094.604492 74.694 106.7094
13094.787598 74.728 107.2220
13094.970703 74.799 107.6325
13095.153809 74.888 107.8871
13095.336914 74.974 108.0342
13095.520020 75.044 108.1825
13095.703125 75.104 108.4177
13095.886230 75.164 108.7386
13096.069336 75.233 109.0618
13096.252441 75.307 109.2876
13096.435547 75.380 109.3704
13096.618652 75.443 109.3370
13096.801758 75.499 109.2501
13096.984863 75.556 109.1620
13097.167969 75.620 109.0939
13097.351074 75.698 109.0424
13097.534180 75.792 108.9878
13097.717285 75.899 108.8929
13097.900391 76.013 108.7072
13098.083496 76.123 108.3958
13098.266602 76.214 107.9788
13098.449707 76.280 107.5402
13098.632812 76.327 107.1797
13098.815918 76.373 106.9335
13098.999023 76.437 106.7289
13099.182129 76.519 106.4316
13099.365234 76.600 105.9612
13099.548340 76.657 105.3727
13099.731445 76.683 104.8264
13099.914551 76.693 104.4631
13100.097656 76.715 104.2787
13100.280762 76.769 104.1048
13100.463867 76.846 103.7353
13100.646973 76.919 103.0934
13100.830078 76.961 102.2901
13101.013184 76.968 101.5328
13101.196289 76.962 100.9693
13101.379395 76.966 100.5867
13101.562500 76.991 100.2468
13101.745605 77.021 99.8282
13101.928711 77.035 99.3386
13102.111816 77.023 98.8906
13102.294922 76.998 98.5752
13102.478027 76.980 98.3502
13102.661133 76.979 98.0575
13102.844238 76.979 97.5641
13103.027344 76.953 96.8934
13103.210449 76.888 96.2231
13103.393555 76.796 95.7534
13103.576660 76.708 95.5537
13103.759766 76.650 95.5148
13103.942871 76.619 95.4579
13104.125977 76.596 95.3010
13104.309082 76.561 95.1183
13104.492188 76.516 95.0444
13104.675293 76.482 95.1271
13104.858398 76.476 95.2706
13105.041504 76.492 95.3288
13105.224609 76.510 95.2529
13105.407715 76.509 95.1415
13105.590820 76.493 95.1488
13105.773926 76.478 95.3433
13105.957031 76.485 95.6484
13106.140137 76.514 95.9198
13106.323242 76.548 96.0800
13106.506348 76.572 96.1718
13106.689453 76.587 96.2900
13106.872559 76.604 96.4755
13107.055664 76.634 96.6803
13107.238770 76.675 96.8343
13107.421875 76.715 96.9330
13107.604980 76.748 97.0467
13107.788086 76.783 97.2422
13107.971191 76.833 97.5018
13108.154297 76.904 97.7270
13108.337402 76.989 97.8272
13108.520508 77.073 97.7974
13108.703613 77.150 97.7076
13108.886719 77.226 97.6223
13109.069824 77.309 97.5405
13109.252930 77.402 97.4151
13109.436035 77.496 97.2251
13109.619141 77.583 97.0135
13109.802246 77.666 96.8427
13109.985352 77.755 96.7149
13110.168457 77.859 96.5472
13110.351562 77.969 96.2401
13110.534668 78.070 95.7774
13110.717773 78.150 95.2540
13110.900879 78.216 94.8000
13111.083984 78.288 94.4665
13111.267090 78.383 94.1737
13111.450195 78.503 93.7748
13111.633301 78.627 93.1783
13111.816406 78.733 92.4136
13111.999512 78.812 91.5908
13112.182617 78.870 90.8073
13112.365723 78.923 90.0839
13112.548828 78.983 89.3710
13112.731934 79.054 88.6030
13112.915039 79.131 87.7424
13113.098145 79.209 86.7852
13113.281250 79.281 85.7485
13113.464355 79.336 84.6713
13113.647461 79.368 83.6254
13113.830566 79.376 82.6987
13114.013672 79.372 81.9388
13114.196777 79.371 81.2909
13114.379883 79.382 80.6030
13114.562988 79.394 79.7248
13114.746094 79.386 78.6261
13114.929199 79.346 77.4258
13115.112305 79.284 76.2964
13115.295410 79.230 75.3180
13115.478516 79.208 74.4033
13115.661621 79.217 73.3762
13115.844727 79.229 72.1449
13116.027832 79.211 70.7992
13116.210938 79.150 69.5435
13116.394043 79.061 68.5294
13116.577148 78.972 67.7260
13116.760254 78.896 66.9420
13116.943359 78.820 65.9934
13117.126465 78.715 64.8601
