* Generated by rew_pipeline.py (source UUID c11b66be-534c-4ea4-ab08-38d8268a4119, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.nofdw.120.green.multipos.fdw6, R.nofdw.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12580.810547 74.002 -158.1986
12581.176758 74.108 -159.1641
12581.542969 74.129 -160.0938
12581.909180 74.137 -160.6147
12582.275391 74.171 -161.3361
12582.641602 74.174 -162.5090
12583.007812 74.135 -163.7604
12583.374023 74.118 -164.7955
12583.740234 74.153 -165.9416
12584.106445 74.130 -167.3509
12584.472656 74.020 -168.2665
12584.838867 73.941 -168.8868
12585.205078 73.827 -169.9233
12585.571289 73.645 -170.6350
12585.937500 73.540 -171.1675
12586.303711 73.408 -172.1964
12586.669922 73.175 -172.4725
12587.036133 73.035 -171.8002
12587.402344 72.972 -171.4191
12587.768555 72.884 -171.4338
12588.134766 72.743 -171.8716
12588.500977 72.501 -171.9457
12588.867188 72.353 -170.8008
12589.233398 72.385 -169.7643
12589.599609 72.388 -169.0767
12589.965820 72.388 -168.1647
12590.332031 72.402 -167.7057
12590.698242 72.378 -167.2141
12591.064453 72.464 -166.4769
12591.430664 72.616 -166.2890
12591.796875 72.727 -166.1785
12592.163086 72.831 -166.1090
12592.529297 72.872 -166.1788
12592.895508 72.928 -165.9187
12593.261719 73.075 -166.3580
12593.627930 73.115 -167.7277
12593.994141 73.059 -168.6686
12594.360352 73.076 -169.2330
12594.726562 73.131 -169.8613
12595.092773 73.171 -170.2715
12595.458984 73.158 -170.4716
12595.825195 73.089 -170.2924
12596.191406 73.083 -170.2505
12596.557617 73.103 -171.2186
12596.923828 73.060 -172.4497
12597.290039 73.014 -173.1024
12597.656250 72.988 -173.2398
12598.022461 73.004 -173.1824
12598.388672 73.058 -173.8369
12598.754883 73.024 -175.1052
12599.121094 72.948 -175.6827
12599.487305 72.967 -175.7250
12599.853516 72.981 -176.0444
12600.219727 72.906 -176.4657
12600.585938 72.802 -177.0874
12600.952148 72.681 -177.8734
12601.318359 72.614 -178.2952
12601.684570 72.628 -178.7870
12602.050781 72.555 -179.5263
12602.416992 72.383 -179.5988
12602.783203 72.294 -179.3918
12603.149414 72.231 -179.9317
12603.515625 72.070 179.5098
12603.881836 71.887 179.4339
12604.248047 71.680 179.2779
12604.614258 71.426 179.3697
12604.980469 71.262 179.9642
12605.346680 71.201 -179.3221
12605.712891 71.163 -178.2218
12606.079102 71.136 -176.8662
12606.445312 71.077 -175.8258
12606.811523 70.996 -175.3628
12607.177734 70.893 -175.4818
12607.543945 70.793 -175.0567
12607.910156 70.868 -173.8478
12608.276367 71.019 -173.1765
12608.642578 71.055 -172.5939
12609.008789 71.096 -171.9030
12609.375000 71.111 -171.6844
12609.741211 71.131 -170.7673
12610.107422 71.361 -170.1408
12610.473633 71.474 -171.0845
12610.839844 71.375 -171.1219
12611.206055 71.489 -170.7067
12611.572266 71.599 -171.9166
12611.938477 71.519 -172.1869
12612.304688 71.629 -171.5242
12612.670898 71.687 -172.2959
12613.037109 71.487 -172.3087
12613.403320 71.470 -171.5205
12613.769531 71.501 -172.3653
12614.135742 71.353 -172.7253
12614.501953 71.379 -171.9867
12614.868164 71.478 -172.2836
12615.234375 71.402 -172.3611
12615.600586 71.375 -171.3603
12615.966797 71.460 -170.4561
12616.333008 71.584 -169.7976
12616.699219 71.726 -169.5468
12617.065430 71.829 -169.4830
12617.431641 71.973 -169.5071
12617.797852 72.109 -170.2879
12618.164062 72.145 -170.9435
12618.530273 72.254 -171.0828
12618.896484 72.409 -171.9172
12619.262695 72.449 -173.0196
12619.628906 72.459 -173.8791
12619.995117 72.456 -175.0622
12620.361328 72.406 -176.2062
12620.727539 72.382 -177.1768
12621.093750 72.341 -178.1268
12621.459961 72.274 -178.7140
12621.826172 72.184 -179.4070
12622.192383 71.983 -179.9045
12622.558594 71.853 -179.5656
12622.924805 71.885 -179.8738
12623.291016 71.820 179.2602
12623.657227 71.715 179.2529
12624.023438 71.664 178.9905
12624.389648 71.468 178.4139
12624.755859 71.290 178.8039
12625.122070 71.304 178.6536
12625.488281 71.198 177.6707
12625.854492 70.943 178.2580
12626.220703 70.869 -179.7419
12626.586914 70.973 -178.4423
12626.953125 71.076 -178.2491
12627.319336 71.084 -178.4926
12627.685547 71.022 -177.9326
12628.051758 71.121 -176.4246
12628.417969 71.400 -176.0167
12628.784180 71.551 -177.0130
12629.150391 71.575 -177.6374
12629.516602 71.713 -178.0580
12629.882812 71.877 -179.5310
12630.249023 71.886 178.6598
12630.615234 71.825 177.4166
12630.981445 71.806 176.2229
12631.347656 71.762 174.5310
12631.713867 71.590 172.8930
12632.080078 71.376 172.2629
12632.446289 71.293 171.7572
12632.812500 71.142 170.1707
12633.178711 70.771 169.4566
12633.544922 70.558 170.2870
12633.911133 70.480 169.8009
12634.277344 70.119 168.8944
12634.643555 69.740 169.7513
12635.009766 69.596 170.2695
12635.375977 69.380 169.9291
12635.742188 69.091 170.5246
12636.108398 68.871 171.7591
12636.474609 68.684 172.9487
12636.840820 68.481 173.7214
12637.207031 68.183 174.7617
12637.573242 67.984 177.3371
12637.939453 68.044 -179.6631
12638.305664 68.189 -176.8748
12638.671875 68.367 -174.4302
12639.038086 68.452 -172.6160
12639.404297 68.562 -170.5241
12639.770508 68.879 -169.9172
12640.136719 69.019 -170.7879
12640.502930 69.117 -169.8485
12640.869141 69.557 -169.1658
12641.235352 69.868 -170.5773
12641.601562 69.967 -171.4351
12641.967773 70.181 -172.3477
12642.333984 70.338 -174.1568
12642.700195 70.424 -175.4082
12643.066406 70.496 -176.4622
12643.432617 70.462 -176.9620
12643.798828 70.538 -177.3756
12644.165039 70.572 -179.7939
12644.531250 70.337 177.9422
12644.897461 70.228 177.2472
12645.263672 70.220 176.0339
12645.629883 70.032 175.4128
12645.996094 69.894 175.5548
12646.362305 69.707 174.7794
12646.728516 69.439 174.4834
12647.094727 69.325 174.0121
12647.460938 69.079 173.0445
12647.827148 68.822 173.7010
12648.193359 68.761 173.3809
12648.559570 68.398 172.0638
12648.925781 68.026 173.4044
12649.291992 68.041 174.4118
12649.658203 67.838 174.3669
12650.024414 67.538 176.1095
12650.390625 67.344 177.0550
12650.756836 66.934 177.8366
12651.123047 66.790 179.9518
12651.489258 66.850 179.6329
12651.855469 66.453 179.4069
12652.221680 66.076 -177.2919
12652.587891 66.011 -174.5839
12652.954102 65.737 -172.4048
12653.320312 65.604 -167.9038
12653.686523 65.905 -164.4681
12654.052734 66.029 -163.2540
12654.418945 65.866 -160.7591
12654.785156 65.984 -156.5421
12655.151367 66.515 -153.9160
12655.517578 67.054 -153.2814
12655.883789 67.437 -152.5647
12656.250000 67.784 -150.7694
12656.616211 68.249 -149.1032
12656.982422 68.671 -149.2663
12657.348633 68.854 -149.8659
12657.714844 69.109 -149.3664
12658.081055 69.587 -149.7513
12658.447266 69.954 -151.2130
12658.813477 70.244 -151.9690
12659.179688 70.628 -152.6629
12659.545898 70.979 -153.8343
12659.912109 71.246 -155.1395
12660.278320 71.373 -156.7153
12660.644531 71.371 -157.7810
12661.010742 71.488 -158.5792
12661.376953 71.679 -160.4302
12661.743164 71.764 -162.4618
12662.109375 71.806 -163.8876
12662.475586 71.820 -165.1225
12662.841797 71.850 -166.2331
12663.208008 71.959 -167.8558
12663.574219 72.025 -169.7453
12663.940430 72.075 -170.6846
12664.306641 72.176 -171.2971
12664.672852 72.198 -172.3069
12665.039062 72.157 -173.7503
12665.405273 72.078 -176.1423
12665.771484 71.924 -178.7217
12666.137695 71.817 179.4075
12666.503906 71.763 177.7359
12666.870117 71.646 176.2244
12667.236328 71.477 174.7736
12667.602539 71.244 173.0484
12667.968750 70.988 171.2013
12668.334961 70.695 168.9433
12668.701172 70.242 167.3485
12669.067383 69.869 167.6443
12669.433594 69.709 167.5990
12669.799805 69.382 166.7855
12670.166016 68.925 167.2030
12670.532227 68.541 168.1107
12670.898438 68.144 169.3226
12671.264648 67.897 171.0293
12671.630859 67.694 171.5699
12671.997070 67.261 172.5256
12672.363281 66.929 175.2587
12672.729492 66.821 177.4278
12673.095703 66.675 179.0502
12673.461914 66.554 -178.6118
12673.828125 66.541 -175.9528
12674.194336 66.562 -173.5556
12674.560547 66.518 -171.3307
12674.926758 66.507 -168.7390
12675.292969 66.648 -166.7306
12675.659180 66.765 -165.1668
12676.025391 66.961 -162.6129
12676.391602 67.306 -160.6065
12676.757812 67.480 -159.0577
12677.124023 67.675 -156.4538
12677.490234 68.074 -154.9523
12677.856445 68.364 -154.7030
12678.222656 68.633 -153.7641
12678.588867 69.076 -152.9304
12678.955078 69.588 -153.1585
12679.321289 70.036 -154.6357
12679.687500 70.255 -156.4411
12680.053711 70.423 -156.8013
12680.419922 70.844 -157.3906
12680.786133 71.193 -159.9052
12681.152344 71.299 -161.9666
12681.518555 71.495 -162.9295
12681.884766 71.742 -164.5466
12682.250977 71.818 -166.0604
12682.617188 71.881 -166.7103
12682.983398 72.030 -167.7810
12683.349609 72.160 -169.6986
12683.715820 72.257 -171.9276
12684.082031 72.326 -174.0732
12684.448242 72.369 -175.7964
12684.814453 72.402 -177.2281
12685.180664 72.398 -178.8605
12685.546875 72.304 179.1642
12685.913086 72.134 177.2896
12686.279297 72.017 175.8224
12686.645508 72.023 174.1925
12687.011719 72.020 172.2534
12687.377930 71.944 170.8067
12687.744141 71.863 169.7943
12688.110352 71.741 168.4465
12688.476562 71.520 166.9126
12688.842773 71.293 165.6733
12689.208984 71.167 164.5445
12689.575195 71.104 163.1588
12689.941406 70.981 161.6920
12690.307617 70.771 160.7068
12690.673828 70.583 160.1615
12691.040039 70.474 159.2188
12691.406250 70.351 157.6770
12691.772461 70.160 156.3106
12692.138672 69.952 155.4124
12692.504883 69.731 154.4342
12692.871094 69.452 153.2293
12693.237305 69.156 152.0306
12693.603516 68.860 150.8508
12693.969727 68.513 150.2932
12694.335938 68.198 150.7805
12694.702148 67.934 151.2381
12695.068359 67.570 151.6107
12695.434570 67.233 152.9123
12695.800781 67.091 154.0080
12696.166992 66.915 154.3735
12696.533203 66.684 155.5657
12696.899414 66.624 156.9733
12697.265625 66.646 157.3819
12697.631836 66.715 157.3961
12697.998047 66.857 156.7359
12698.364258 66.871 155.8288
12698.730469 66.834 156.1786
12699.096680 66.954 156.2679
12699.462891 66.950 154.6040
12699.829102 66.705 153.0173
12700.195312 66.511 151.9185
12700.561523 66.336 149.9544
12700.927734 66.001 148.2498
12701.293945 65.693 147.8700
12701.660156 65.490 147.4146
12702.026367 65.188 146.4244
12702.392578 64.757 145.5082
12702.758789 64.248 144.5893
12703.125000 63.692 144.0666
12703.491211 63.252 144.2593
12703.857422 62.948 144.3702
12704.223633 62.581 144.6575
12704.589844 62.156 146.0967
12704.956055 61.783 148.0945
12705.322266 61.458 149.8377
12705.688477 61.229 150.4842
12706.054688 60.870 148.9403
12706.420898 60.045 148.0821
12706.787109 59.343 151.6363
12707.153320 59.352 154.2037
12707.519531 59.023 152.7255
12707.885742 57.936 154.3259
12708.251953 57.090 161.7267
12708.618164 56.702 169.5823
12708.984375 56.431 178.3115
12709.350586 56.660 -173.4056
12709.716797 56.990 -168.3990
12710.083008 57.259 -162.9197
12710.449219 58.192 -156.7130
12710.815430 59.573 -154.9357
12711.181641 60.492 -155.8936
12711.547852 61.112 -154.9865
12711.914062 61.976 -154.9959
12712.280273 62.525 -158.8767
12712.646484 62.509 -162.0917
12713.012695 62.653 -163.0996
12713.378906 62.973 -165.7131
12713.745117 63.038 -168.7805
12714.111328 63.132 -171.4119
12714.477539 63.203 -175.4214
12714.843750 63.153 -178.7515
12715.209961 63.332 178.2927
12715.576172 63.314 173.6095
12715.942383 62.862 170.5723
12716.308594 62.671 168.0467
12716.674805 62.380 161.1464
12717.041016 61.475 154.7749
12717.407227 60.846 152.4455
12717.773438 60.527 147.8046
12718.139648 59.489 141.6605
12718.505859 58.043 137.1468
12718.872070 56.409 130.1672
12719.238281 54.155 122.8364
12719.604492 52.356 117.5127
12719.970703 50.775 101.0080
12720.336914 47.196 67.5895
12720.703125 43.692 16.9431
12721.069336 46.175 -16.0100
12721.435547 50.766 -31.3580
12721.801758 53.838 -44.6143
12722.167969 55.520 -52.8381
12722.534180 56.850 -57.5195
12722.900391 58.060 -62.7333
12723.266602 59.095 -68.3825
12723.632812 60.131 -73.8576
12723.999023 61.046 -79.1683
12724.365234 61.726 -82.6283
12724.731445 62.470 -84.8483
12725.097656 63.082 -89.2468
12725.463867 63.090 -93.7129
12725.830078 63.080 -94.5556
12726.196289 63.570 -96.5326
12726.562500 63.716 -101.1544
12726.928711 63.593 -102.8426
12727.294922 63.985 -104.1917
12727.661133 64.201 -108.7753
12728.027344 63.923 -111.2752
12728.393555 63.875 -111.5748
12728.759766 63.802 -113.7133
12729.125977 63.448 -114.9458
12729.492188 63.293 -115.2698
12729.858398 63.070 -116.1037
12730.224609 62.804 -114.6864
12730.590820 62.766 -113.8886
12730.957031 62.297 -114.3622
12731.323242 61.722 -111.4738
12731.689453 61.700 -108.9002
12732.055664 61.571 -107.6249
12732.421875 61.557 -104.0270
12732.788086 61.772 -101.6864
12733.154297 61.695 -99.0152
12733.520508 61.983 -94.5611
12733.886719 62.507 -93.0895
12734.252930 62.708 -91.1080
12734.619141 63.229 -86.8404
12734.985352 64.029 -84.8583
12735.351562 64.666 -84.5430
12735.717773 65.239 -85.1011
12736.083984 65.683 -86.1151
12736.450195 66.196 -86.2986
12736.816406 66.875 -87.8475
12737.182617 67.262 -90.7550
12737.548828 67.457 -92.0407
12737.915039 67.859 -93.0053
12738.281250 68.210 -95.4604
12738.647461 68.380 -97.8054
12739.013672 68.536 -100.0706
12739.379883 68.566 -102.5526
12739.746094 68.531 -103.7953
12740.112305 68.652 -104.7496
12740.478516 68.690 -106.7655
12740.844727 68.522 -108.1533
12741.210938 68.478 -108.6521
12741.577148 68.552 -110.2771
12741.943359 68.427 -112.1975
12742.309570 68.219 -112.1897
12742.675781 68.227 -111.4777
12743.041992 68.257 -112.0324
12743.408203 68.168 -112.5865
12743.774414 68.187 -112.8959
12744.140625 68.168 -114.0449
12744.506836 67.947 -114.2212
12744.873047 67.871 -113.2958
12745.239258 67.849 -113.8771
12745.605469 67.607 -114.0859
12745.971680 67.556 -112.4258
12746.337891 67.707 -111.4528
12746.704102 67.728 -110.4638
12747.070312 67.818 -109.1559
12747.436523 67.874 -109.1596
12747.802734 67.816 -108.5800
12748.168945 68.003 -107.3543
12748.535156 68.246 -107.2804
12748.901367 68.352 -106.8987
12749.267578 68.527 -106.3668
12749.633789 68.714 -106.5817
12750.000000 68.965 -106.9338
12750.366211 69.255 -108.2087
12750.732422 69.313 -109.1505
12751.098633 69.407 -108.2345
12751.464844 69.692 -108.3072
12751.831055 69.785 -109.7580
12752.197266 69.787 -110.4726
12752.563477 69.918 -111.1928
12752.929688 70.069 -112.3714
12753.295898 70.229 -113.9016
12753.662109 70.247 -115.9591
12754.028320 70.080 -116.8486
12754.394531 70.029 -116.7567
12754.760742 69.990 -117.7431
12755.126953 69.793 -118.8315
12755.493164 69.664 -119.4731
12755.859375 69.593 -120.3454
12756.225586 69.520 -120.4674
12756.591797 69.520 -120.2385
12756.958008 69.397 -120.4366
12757.324219 69.149 -120.0372
12757.690430 69.039 -119.4681
12758.056641 69.051 -119.6340
12758.422852 69.076 -119.8647
12758.789062 69.067 -119.5629
12759.155273 69.023 -118.6054
12759.521484 68.993 -117.7665
12759.887695 68.897 -117.5894
12760.253906 68.732 -117.0713
12760.620117 68.641 -115.7821
12760.986328 68.620 -114.3330
12761.352539 68.580 -112.8336
12761.718750 68.574 -111.0522
12762.084961 68.746 -109.6095
12762.451172 68.986 -109.2823
12762.817383 69.111 -108.5325
12763.183594 69.329 -106.3836
12763.549805 69.691 -104.8912
12763.916016 69.980 -104.4443
12764.282227 70.280 -104.5247
12764.648438 70.571 -105.4404
12765.014648 70.806 -105.7481
12765.380859 71.199 -105.6312
12765.747070 71.555 -107.0114
12766.113281 71.641 -108.6112
12766.479492 71.737 -109.6856
12766.845703 71.890 -111.6153
12767.211914 71.953 -113.4890
12767.578125 72.065 -114.6097
12767.944336 72.171 -116.0628
12768.310547 72.128 -117.2834
12768.676758 72.094 -117.9519
12769.042969 72.094 -119.0739
12769.409180 72.024 -120.1983
12769.775391 71.956 -120.7636
12770.141602 71.889 -121.1273
12770.507812 71.796 -121.0652
12770.874023 71.781 -120.7978
12771.240234 71.812 -121.2146
12771.606445 71.763 -121.9048
12771.972656 71.713 -121.9144
12772.338867 71.797 -121.8818
12772.705078 71.887 -122.6964
12773.071289 71.859 -123.4505
12773.437500 71.850 -123.5154
12773.803711 71.916 -123.8845
12774.169922 71.911 -124.8960
12774.536133 71.801 -125.8812
12774.902344 71.672 -126.5918
12775.268555 71.564 -127.1765
12775.634766 71.461 -127.5010
12776.000977 71.399 -127.3905
12776.367188 71.383 -127.5793
12776.733398 71.255 -128.2789
12777.099609 71.032 -128.2905
12777.465820 70.921 -127.8263
12777.832031 70.842 -127.7228
12778.198242 70.723 -127.1911
12778.564453 70.646 -126.3370
12778.930664 70.553 -125.4020
12779.296875 70.535 -124.0737
12779.663086 70.596 -123.4537
12780.029297 70.523 -122.8166
12780.395508 70.507 -120.9314
12780.761719 70.654 -119.5959
12781.127930 70.735 -118.9891
12781.494141 70.830 -118.1825
12781.860352 70.988 -117.6330
12782.226562 71.188 -116.9632
12782.592773 71.488 -116.6609
12782.958984 71.709 -116.9679
12783.325195 71.893 -116.7034
12783.691406 72.178 -117.0116
12784.057617 72.310 -118.3239
12784.423828 72.323 -118.9400
12784.790039 72.435 -119.5113
12785.156250 72.520 -120.6514
12785.522461 72.582 -121.4508
12785.888672 72.649 -122.3549
12786.254883 72.577 -123.1349
12786.621094 72.458 -123.0944
12786.987305 72.411 -123.0850
12787.353516 72.399 -123.5447
12787.719727 72.381 -124.3618
12788.085938 72.270 -124.7318
12788.452148 72.200 -123.8577
12788.818359 72.254 -123.1854
12789.184570 72.252 -122.9144
12789.550781 72.304 -122.1913
12789.916992 72.441 -121.8347
12790.283203 72.550 -121.1448
12790.649414 72.799 -120.4784
12791.015625 72.975 -121.4923
12791.381836 72.930 -122.1532
12791.748047 73.076 -122.1226
12792.114258 73.301 -123.4969
12792.480469 73.358 -124.5564
12792.846680 73.497 -124.9690
12793.212891 73.584 -126.5114
12793.579102 73.468 -127.7015
12793.945312 73.426 -128.1017
12794.311523 73.410 -128.7248
12794.677734 73.381 -128.6525
12795.043945 73.461 -128.8409
12795.410156 73.397 -129.8815
12795.776367 73.243 -129.7818
12796.142578 73.314 -129.3864
12796.508789 73.396 -130.0465
12796.875000 73.354 -130.2689
12797.241211 73.358 -130.0259
12797.607422 73.363 -130.3604
12797.973633 73.298 -130.8393
12798.339844 73.260 -131.0015
12798.706055 73.295 -131.2040
12799.072266 73.299 -131.5965
12799.438477 73.230 -131.4019
12799.804688 73.239 -130.8286
12800.170898 73.262 -131.1187
12800.537109 73.167 -131.2817
12800.903320 73.199 -130.5215
12801.269531 73.406 -130.4801
12801.635742 73.519 -131.0172
12802.001953 73.557 -130.9158
12802.368164 73.624 -130.5358
12802.734375 73.725 -130.2888
12803.100586 73.880 -130.5318
12803.466797 74.013 -131.3428
12803.833008 74.107 -131.9768
12804.199219 74.222 -132.5496
12804.565430 74.284 -133.4450
12804.931641 74.288 -134.2861
12805.297852 74.327 -135.2131
12805.664062 74.391 -136.5229
12806.030273 74.434 -137.8179
12806.396484 74.463 -138.7785
12806.762695 74.475 -139.6965
12807.128906 74.396 -140.7967
12807.495117 74.232 -141.4063
12807.861328 74.185 -141.5355
12808.227539 74.244 -142.5150
12808.593750 74.180 -143.8938
12808.959961 74.053 -144.3704
12809.326172 73.998 -144.6356
12809.692383 73.926 -145.3601
12810.058594 73.807 -146.1752
12810.424805 73.670 -146.9242
12810.791016 73.539 -147.3859
12811.157227 73.437 -147.7173
12811.523438 73.303 -147.8597
12811.889648 73.204 -147.4676
12812.255859 73.166 -147.6369
12812.622070 72.974 -148.1800
12812.988281 72.751 -147.4210
12813.354492 72.734 -146.5136
12813.720703 72.688 -146.3590
12814.086914 72.562 -145.4761
12814.453125 72.539 -144.2493
12814.819336 72.558 -143.5436
12815.185547 72.623 -143.0992
12815.551758 72.765 -143.2322
12815.917969 72.900 -143.7858
12816.284180 72.994 -144.4768
12816.650391 72.980 -145.1153
12817.016602 72.925 -145.1574
12817.382812 72.961 -145.5105
12817.749023 72.946 -146.6629
