* Generated by rew_pipeline.py (source UUID 9e8dedfa-8b56-4da9-abd5-de1186520615, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -0.999958 s))
* Measurement: L.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Trace Arithmetic A times B A = L.nofdw.120.green.multipos.fdw6 B = FLX-trimmed.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8909.729004 65.746 61.3539
8909.912109 65.229 66.5806
8910.095215 64.974 72.9621
8910.278320 65.007 78.9689
8910.461426 65.155 83.9023
8910.644531 65.284 88.5068
8910.827637 65.465 93.7436
8911.010742 65.869 99.3953
8911.193848 66.526 104.1617
8911.376953 67.270 107.2522
8911.560059 67.937 109.0991
8911.743164 68.500 110.5836
8911.926270 69.041 112.1288
8912.109375 69.633 113.4502
8912.292480 70.261 114.0589
8912.475586 70.852 113.8849
8912.658691 71.360 113.3153
8912.841797 71.806 112.7728
8913.024902 72.242 112.3408
8913.208008 72.692 111.7686
8913.391113 73.127 110.8223
8913.574219 73.498 109.5743
8913.757324 73.794 108.3355
8913.940430 74.051 107.3484
8914.123535 74.322 106.5426
8914.306641 74.629 105.5940
8914.489746 74.941 104.2485
8914.672852 75.210 102.5634
8914.855957 75.414 100.8378
8915.039062 75.573 99.3521
8915.222168 75.726 98.1539
8915.405273 75.893 97.0637
8915.588379 76.062 95.8810
8915.771484 76.204 94.5734
8915.954590 76.305 93.2659
8916.137695 76.379 92.0781
8916.320801 76.453 90.9882
8916.503906 76.539 89.8519
8916.687012 76.627 88.5499
8916.870117 76.698 87.1040
8917.053223 76.744 85.6537
8917.236328 76.774 84.3393
8917.419434 76.805 83.2070
8917.602539 76.845 82.2104
8917.785645 76.894 81.2832
8917.968750 76.941 80.3954
8918.151855 76.981 79.5456
8918.334961 77.012 78.7228
8918.518066 77.034 77.8954
8918.701172 77.042 77.0393
8918.884277 77.035 76.1625
8919.067383 77.015 75.2929
8919.250488 76.991 74.4435
8919.433594 76.969 73.5989
8919.616699 76.951 72.7383
8919.799805 76.933 71.8671
8919.982910 76.910 71.0165
8920.166016 76.882 70.2165
8920.349121 76.845 69.4775
8920.532227 76.798 68.8028
8920.715332 76.739 68.2072
8920.898438 76.673 67.7034
8921.081543 76.608 67.2619
8921.264648 76.551 66.7999
8921.447754 76.496 66.2429
8921.630859 76.429 65.6126
8921.813965 76.342 65.0465
8921.997070 76.250 64.7012
8922.180176 76.180 64.6082
8922.363281 76.149 64.6231
8922.546387 76.144 64.5476
8922.729492 76.132 64.3197
8922.912598 76.085 64.0721
8923.095703 76.011 64.0007
8923.278809 75.942 64.1651
8923.461914 75.909 64.4084
8923.645020 75.911 64.4944
8923.828125 75.918 64.3342
8924.011230 75.906 64.0649
8924.194336 75.874 63.9173
8924.377441 75.846 64.0154
8924.560547 75.841 64.2904
8924.743652 75.855 64.5846
8924.926758 75.866 64.8241
8925.109863 75.855 65.0751
8925.292969 75.827 65.4436
8925.476074 75.804 65.9410
8925.659180 75.807 66.4582
8925.842285 75.838 66.8651
8926.025391 75.890 67.1205
8926.208496 75.960 67.2733
8926.391602 76.051 67.3779
8926.574707 76.167 67.4351
8926.757812 76.298 67.4213
8926.940918 76.431 67.3531
8927.124023 76.557 67.2961
8927.307129 76.679 67.2952
8927.490234 76.810 67.3039
8927.673340 76.953 67.1944
8927.856445 77.097 66.8536
8928.039551 77.226 66.2724
8928.222656 77.329 65.5456
8928.405762 77.414 64.7929
8928.588867 77.493 64.0733
8928.771973 77.579 63.3614
8928.955078 77.672 62.5936
8929.138184 77.763 61.7341
8929.321289 77.842 60.8017
8929.504395 77.904 59.8451
8929.687500 77.953 58.9006
8929.870605 77.998 57.9682
8930.053711 78.043 57.0178
8930.236816 78.086 56.0157
8930.419922 78.123 54.9508
8930.603027 78.145 53.8479
8930.786133 78.147 52.7632
8930.969238 78.128 51.7606
8931.152344 78.094 50.8764
8931.335449 78.057 50.0893
8931.518555 78.023 49.3213
8931.701660 77.989 48.4792
8931.884766 77.945 47.5148
8932.067871 77.880 46.4613
8932.250977 77.790 45.4188
8932.434082 77.683 44.4998
8932.617188 77.572 43.7693
8932.800293 77.472 43.2159
8932.983398 77.389 42.7721
8933.166504 77.318 42.3668
8933.349609 77.250 41.9681
8933.532715 77.176 41.5872
8933.715820 77.099 41.2468
8933.898926 77.024 40.9430
8934.082031 76.957 40.6385
8934.265137 76.895 40.2950
8934.448242 76.832 39.9229
8934.631348 76.765 39.5975
8934.814453 76.699 39.4153
8934.997559 76.652 39.4098
8935.180664 76.640 39.4930
8935.363770 76.663 39.4906
8935.546875 76.700 39.2606
8935.729980 76.720 38.7969
8935.913086 76.707 38.2251
8936.096191 76.667 37.6995
8936.279297 76.621 37.2820
8936.462402 76.590 36.8973
8936.645508 76.578 36.4052
8936.828613 76.568 35.7261
8937.011719 76.540 34.9048
8937.194824 76.487 34.0640
8937.377930 76.418 33.3056
8937.561035 76.343 32.6485
8937.744141 76.271 32.0483
8937.927246 76.199 31.4676
8938.110352 76.122 30.9201
8938.293457 76.042 30.4481
8938.476562 75.967 30.0662
8938.659668 75.903 29.7366
8938.842773 75.846 29.4035
8939.025879 75.786 29.0502
8939.208984 75.716 28.7172
8939.392090 75.637 28.4632
8939.575195 75.559 28.3050
8939.758301 75.494 28.1884
8939.941406 75.447 28.0131
8940.124512 75.412 27.6920
8940.307617 75.379 27.2010
8940.490723 75.337 26.5884
8940.673828 75.287 25.9430
8940.856934 75.236 25.3372
8941.040039 75.196 24.7761
8941.223145 75.171 24.1900
8941.406250 75.153 23.4898
8941.589355 75.119 22.6514
8941.772461 75.053 21.7554
8941.955566 74.952 20.9369
8942.138672 74.837 20.2716
8942.321777 74.731 19.6876
8942.504883 74.642 18.9994
8942.687988 74.551 18.0600
8942.871094 74.429 16.8943
8943.054199 74.260 15.6890
8943.237305 74.054 14.6501
8943.420410 73.835 13.8496
8943.603516 73.621 13.1970
8943.786621 73.403 12.5694
8943.969727 73.160 11.9675
8944.152832 72.884 11.5218
8944.335938 72.595 11.3335
8944.519043 72.325 11.3082
8944.702148 72.083 11.1877
8944.885254 71.840 10.7923
8945.068359 71.554 10.2250
8945.251465 71.215 9.8172
8945.434570 70.855 9.8565
8945.617676 70.524 10.3337
8945.800781 70.234 10.9751
8945.983887 69.944 11.5820
8946.166992 69.600 12.3096
8946.350098 69.195 13.5603
8946.533203 68.790 15.5671
8946.716309 68.460 18.0457
8946.899414 68.212 20.3715
8947.082520 67.976 22.2092
8947.265625 67.682 23.8580
8947.448730 67.347 25.9420
8947.631836 67.075 28.7614
8947.814941 66.964 31.8892
8947.998047 66.997 34.5697
8948.181152 67.062 36.5517
8948.364258 67.063 38.3166
8948.547363 67.009 40.5709
8948.730469 66.992 43.5709
8948.913574 67.098 46.8246
8949.096680 67.309 49.5328
8949.279785 67.526 51.3378
8949.462891 67.662 52.5255
8949.645996 67.709 53.6637
8949.829102 67.723 55.1558
8950.012207 67.781 57.0059
8950.195312 67.922 58.9101
8950.378418 68.131 60.5669
8950.561523 68.366 61.8926
8950.744629 68.594 62.9854
8950.927734 68.799 63.9850
8951.110840 68.977 64.9984
8951.293945 69.135 66.1071
8951.477051 69.291 67.3646
8951.660156 69.473 68.7336
8951.843262 69.708 70.0304
8952.026367 69.992 70.9969
8952.209473 70.291 71.4918
8952.392578 70.565 71.6220
8952.575684 70.796 71.6777
8952.758789 71.005 71.9182
8952.941895 71.231 72.3664
8953.125000 71.497 72.7928
8953.308105 71.784 72.9345
8953.491211 72.050 72.7451
8953.674316 72.272 72.4249
8953.857422 72.465 72.2216
8954.040527 72.674 72.1842
8954.223633 72.932 72.0899
8954.406738 73.225 71.6364
8954.589844 73.507 70.7172
8954.772949 73.733 69.5022
8954.956055 73.895 68.2860
8955.139160 74.017 67.2662
8955.322266 74.131 66.4246
8955.505371 74.254 65.5930
8955.688477 74.376 64.6310
8955.871582 74.482 63.5364
8956.054688 74.569 62.3949
8956.237793 74.648 61.2568
8956.420898 74.729 60.0831
8956.604004 74.802 58.8161
8956.787109 74.853 57.4882
8956.970215 74.871 56.2386
8957.153320 74.869 55.2091
8957.336426 74.875 54.4100
8957.519531 74.908 53.6846
8957.702637 74.963 52.8245
8957.885742 75.013 51.7305
8958.068848 75.029 50.4730
8958.251953 75.000 49.2230
8958.435059 74.935 48.1404
8958.618164 74.853 47.3024
8958.801270 74.773 46.6928
8958.984375 74.712 46.2208
8959.167480 74.677 45.7441
8959.350586 74.661 45.1106
8959.533691 74.643 44.2382
8959.716797 74.598 43.1894
8959.899902 74.514 42.1667
8960.083008 74.406 41.3960
8960.266113 74.311 40.9610
8960.449219 74.257 40.7183
8960.632324 74.241 40.4046
8960.815430 74.225 39.8622
8960.998535 74.168 39.1615
8961.181641 74.057 38.5188
8961.364746 73.912 38.1042
8961.547852 73.772 37.9019
8961.730957 73.659 37.7356
8961.914062 73.570 37.4318
8962.097168 73.488 36.9588
8962.280273 73.401 36.4237
8962.463379 73.312 35.9712
8962.646484 73.230 35.6941
8962.829590 73.168 35.6076
8963.012695 73.132 35.6592
8963.195801 73.121 35.7400
8963.378906 73.126 35.7116
8963.562012 73.126 35.4768
8963.745117 73.098 35.0548
8963.928223 73.033 34.5777
8964.111328 72.947 34.1832
8964.294434 72.870 33.8841
8964.477539 72.818 33.5508
8964.660645 72.782 33.0501
8964.843750 72.737 32.3992
8965.026855 72.669 31.7529
8965.209961 72.591 31.2308
8965.393066 72.519 30.7692
8965.576172 72.447 30.1836
8965.759277 72.338 29.4022
8965.942383 72.163 28.6070
8966.125488 71.931 28.1049
8966.308594 71.696 28.0150
8966.491699 71.509 28.0732
8966.674805 71.360 27.8432
8966.857910 71.180 27.1858
8967.041016 70.913 26.4660
8967.224121 70.573 26.2837
8967.407227 70.248 26.9495
8967.590332 70.030 28.1306
8967.773438 69.918 29.1429
8967.956543 69.822 29.6774
8968.139648 69.663 30.0719
8968.322754 69.445 30.8893
8968.505859 69.241 32.3173
8968.688965 69.106 33.9824
8968.872070 69.013 35.4222
8969.055176 68.898 36.6449
8969.238281 68.755 38.0524
8969.421387 68.655 39.8448
8969.604492 68.672 41.6179
8969.787598 68.780 42.7351
8969.970703 68.878 43.0688
8970.153809 68.894 43.1498
8970.336914 68.850 43.6459
8970.520020 68.833 44.7417
8970.703125 68.897 45.9935
8970.886230 69.002 46.8698
8971.069336 69.065 47.3324
8971.252441 69.056 47.7568
8971.435547 69.020 48.3974
8971.618652 69.014 49.0376
8971.801758 69.031 49.2457
8971.984863 69.007 48.9555
8972.167969 68.896 48.6511
8972.351074 68.741 48.9516
8972.534180 68.647 49.9864
8972.717285 68.677 51.1908
8972.900391 68.775 51.9066
8973.083496 68.826 52.0990
8973.266602 68.775 52.3133
8973.449707 68.670 53.0520
8973.632812 68.604 54.2238
8973.815918 68.615 55.2272
8973.999023 68.644 55.6515
8974.182129 68.624 55.7312
8974.365234 68.558 56.0433
8974.548340 68.525 56.8580
8974.731445 68.588 57.8259
8974.914551 68.706 58.4114
8975.097656 68.775 58.5743
8975.280762 68.731 58.8543
8975.463867 68.611 59.8417
8975.646973 68.523 61.5570
8975.830078 68.529 63.3367
8976.013184 68.586 64.4910
8976.196289 68.595 64.9856
8976.379395 68.516 65.3712
8976.562500 68.398 66.2096
8976.745605 68.332 67.5891
8976.928711 68.361 69.1435
8977.111816 68.451 70.5475
8977.294922 68.545 71.8675
8977.478027 68.628 73.3829
8977.661133 68.732 75.1918
8977.844238 68.881 77.0736
8978.027344 69.066 78.7334
8978.210449 69.255 80.0956
8978.393555 69.437 81.2999
8978.576660 69.636 82.4755
8978.759766 69.882 83.5843
8978.942871 70.184 84.4776
8979.125977 70.526 85.0534
8979.309082 70.881 85.3188
8979.492188 71.227 85.3412
8979.675293 71.545 85.1983
8979.858398 71.825 84.9765
8980.041504 72.072 84.7595
8980.224609 72.303 84.5620
8980.407715 72.539 84.2718
8980.590820 72.782 83.7065
8980.773926 73.015 82.7766
8980.957031 73.214 81.5938
8981.140137 73.379 80.3958
8981.323242 73.539 79.3437
8981.506348 73.720 78.3770
8981.689453 73.918 77.2916
8981.872559 74.096 75.9861
8982.055664 74.213 74.6119
8982.238770 74.266 73.4692
8982.421875 74.300 72.7314
8982.604980 74.367 72.2368
8982.788086 74.482 71.5799
8982.971191 74.603 70.4704
8983.154297 74.672 68.9881
8983.337402 74.666 67.5021
8983.520508 74.610 66.3742
8983.703613 74.557 65.6930
8983.886719 74.545 65.2386
8984.069824 74.565 64.7148
8984.252930 74.581 64.0123
8984.436035 74.566 63.2418
8984.619141 74.525 62.5631
8984.802246 74.481 62.0204
8984.985352 74.452 61.5289
8985.168457 74.437 60.9942
8985.351562 74.426 60.4129
8985.534668 74.415 59.8608
8985.717773 74.406 59.4160
8985.900879 74.404 59.1175
8986.083984 74.412 58.9770
8986.267090 74.434 58.9831
8986.450195 74.479 59.0627
8986.633301 74.545 59.0618
8986.816406 74.614 58.8231
8986.999512 74.656 58.3204
8987.182617 74.650 57.7075
8987.365723 74.605 57.2125
8987.548828 74.560 56.9504
8987.731934 74.551 56.8162
8987.915039 74.587 56.5830
8988.098145 74.641 56.1227
8988.281250 74.686 55.5136
8988.464355 74.712 54.9370
8988.647461 74.734 54.4960
8988.830566 74.766 54.1427
8989.013672 74.803 53.7767
8989.196777 74.832 53.3835
8989.379883 74.850 53.0429
8989.562988 74.874 52.7979
8989.746094 74.924 52.5455
8989.929199 74.997 52.0994
8990.112305 75.066 51.3726
8990.295410 75.102 50.4771
8990.478516 75.105 49.6291
8990.661621 75.097 48.9575
8990.844727 75.107 48.3965
8991.027832 75.135 47.7716
8991.210938 75.162 46.9927
8991.394043 75.167 46.1434
8991.577148 75.152 45.3833
8991.760254 75.144 44.7724
8991.943359 75.165 44.1923
8992.126465 75.212 43.4421
8992.309570 75.262 42.4071
8992.492676 75.286 41.1309
8992.675781 75.274 39.7492
8992.858887 75.232 38.3828
8993.041992 75.173 37.0827
8993.225098 75.111 35.8409
8993.408203 75.056 34.6192
8993.591309 75.012 33.3577
8993.774414 74.978 31.9820
8993.957520 74.940 30.4424
8994.140625 74.879 28.7653
8994.323730 74.784 27.0577
8994.506836 74.656 25.4363
8994.689941 74.511 23.9338
8994.873047 74.359 22.4740
8995.056152 74.196 20.9537
8995.239258 74.007 19.3542
8995.422363 73.786 17.7591
8995.605469 73.545 16.2523
8995.788574 73.302 14.8017
8995.971680 73.059 13.2643
8996.154785 72.796 11.5300
8996.337891 72.479 9.6545
8996.520996 72.096 7.8328
8996.704102 71.660 6.2332
8996.887207 71.200 4.8477
8997.070312 70.725 3.5199
8997.253418 70.217 2.1460
8997.436523 69.650 0.8318
8997.619629 69.027 -0.1858
8997.802734 68.376 -0.7928
8997.985840 67.717 -1.1553
8998.168945 67.016 -1.5408
8998.352051 66.196 -1.9471
8998.535156 65.193 -1.9662
8998.718262 64.010 -1.0738
8998.901367 62.697 0.8812
8999.084473 61.245 3.5843
8999.267578 59.492 7.1970
8999.450684 57.222 14.1360
8999.633789 54.741 30.6446
8999.816895 54.092 58.4170
9000.000000 55.965 79.0602
9000.183105 58.061 87.9231
9000.366211 59.634 92.2023
9000.549316 60.878 95.7908
9000.732422 62.048 99.3657
9000.915527 63.208 102.2984
9001.098633 64.269 104.3239
9001.281738 65.172 105.8590
9001.464844 65.951 107.3356
9001.647949 66.681 108.6763
9001.831055 67.390 109.4392
9002.014160 68.041 109.3763
9002.197266 68.600 108.6997
9002.380371 69.087 107.8263
9002.563477 69.562 106.9631
9002.746582 70.072 105.9548
9002.929688 70.600 104.5420
9003.112793 71.090 102.7216
9003.295898 71.497 100.8014
9003.479004 71.829 99.1412
9003.662109 72.131 97.8508
9003.845215 72.444 96.7081
9004.028320 72.763 95.3856
9004.211426 73.055 93.7565
9004.394531 73.294 91.9669
9004.577637 73.485 90.2525
9004.760742 73.659 88.7177
9004.943848 73.835 87.2833
9005.126953 74.002 85.8330
9005.310059 74.139 84.3787
9005.493164 74.233 83.0592
9005.676270 74.302 81.9813
9005.859375 74.375 81.0749
9006.042480 74.464 80.1201
9006.225586 74.553 78.9313
9006.408691 74.617 77.5094
9006.591797 74.643 76.0169
9006.774902 74.642 74.6327
9006.958008 74.640 73.4275
9007.141113 74.652 72.3525
9007.324219 74.680 71.3199
9007.507324 74.718 70.2699
9007.690430 74.757 69.1693
9007.873535 74.791 67.9855
9008.056641 74.808 66.6986
9008.239746 74.799 65.3453
9008.422852 74.760 64.0247
9008.605957 74.699 62.8385
9008.789062 74.634 61.8137
9008.972168 74.571 60.8954
9009.155273 74.505 60.0268
9009.338379 74.424 59.2272
9009.521484 74.325 58.5701
9009.704590 74.220 58.0768
9009.887695 74.121 57.6503
9010.070801 74.021 57.1496
9010.253906 73.896 56.5459
9010.437012 73.734 55.9869
9010.620117 73.547 55.6844
9010.803223 73.374 55.7167
9010.986328 73.249 55.9380
9011.169434 73.169 56.1147
9011.352539 73.105 56.1555
9011.535645 73.033 56.1739
9011.718750 72.955 56.3285
9011.901855 72.891 56.6310
9012.084961 72.848 56.9400
9012.268066 72.806 57.1485
9012.451172 72.740 57.3398
9012.634277 72.654 57.7201
9012.817383 72.583 58.3879
9013.000488 72.565 59.1796
9013.183594 72.601 59.7816
9013.366699 72.653 60.0135
9013.549805 72.679 59.9714
9013.732910 72.666 59.9144
9013.916016 72.634 60.0513
9014.099121 72.612 60.4213
9014.282227 72.619 60.9341
9014.465332 72.659 61.4773
9014.648438 72.728 61.9583
9014.831543 72.819 62.2762
9015.014648 72.912 62.3320
9015.197754 72.978 62.1137
9015.380859 72.992 61.7581
9015.563965 72.954 61.4910
9015.747070 72.890 61.4694
9015.930176 72.837 61.6588
9016.113281 72.810 61.8785
9016.296387 72.797 61.9892
9016.479492 72.779 62.0222
9016.662598 72.752 62.1139
9016.845703 72.735 62.3349
9017.028809 72.742 62.6077
9017.211914 72.768 62.8044
9017.395020 72.793 62.9019
9017.578125 72.806 63.0041
9017.761230 72.816 63.2069
9017.944336 72.842 63.4707
9018.127441 72.883 63.6577
9018.310547 72.916 63.7027
9018.493652 72.917 63.7154
9018.676758 72.887 63.8943
9018.859863 72.850 64.3402
9019.042969 72.831 64.9636
9019.226074 72.831 65.5931
9019.409180 72.834 66.1669
9019.592285 72.829 66.7795
9019.775391 72.835 67.5359
9019.958496 72.882 68.3873
9020.141602 72.979 69.1492
9020.324707 73.109 69.6928
9020.507812 73.246 70.0754
9020.690918 73.388 70.4511
9020.874023 73.550 70.8713
9021.057129 73.743 71.2018
9021.240234 73.947 71.2621
9021.423340 74.126 71.0333
9021.606445 74.254 70.7035
9021.789551 74.343 70.5104
9021.972656 74.435 70.5271
9022.155762 74.566 70.5813
9022.338867 74.736 70.3983
9022.521973 74.912 69.8392
9022.705078 75.060 69.0007
9022.888184 75.164 68.1193
9023.071289 75.237 67.3997
9023.254395 75.306 66.8990
9023.437500 75.387 66.5285
9023.620605 75.484 66.1460
9023.803711 75.584 65.6543
9023.986816 75.675 65.0369
9024.169922 75.752 64.3323
9024.353027 75.817 63.5869
9024.536133 75.879 62.8187
9024.719238 75.944 62.0090
9024.902344 76.011 61.1271
9025.085449 76.072 60.1737
9025.268555 76.115 59.2090
9025.451660 76.139 58.3336
9025.634766 76.153 57.6251
9025.817871 76.173 57.0745
9026.000977 76.208 56.5803
9026.184082 76.255 56.0170
9026.367188 76.299 55.3212
9026.550293 76.330 54.5186
9026.733398 76.346 53.6772
9026.916504 76.354 52.8421
9027.099609 76.363 52.0122
9027.282715 76.377 51.1683
9027.465820 76.394 50.3054
9027.648926 76.415 49.4288
9027.832031 76.439 48.5277
9028.015137 76.459 47.5753
9028.198242 76.463 46.5731
9028.381348 76.439 45.5903
9028.564453 76.389 44.7383
9028.747559 76.331 44.0779
9028.930664 76.290 43.5373
9029.113770 76.273 42.9336
9029.296875 76.267 42.1070
9029.479980 76.248 41.0455
9029.663086 76.201 39.8828
9029.846191 76.131 38.7814
9030.029297 76.061 37.8089
9030.212402 76.005 36.9105
9030.395508 75.960 35.9935
9030.578613 75.912 35.0279
9030.761719 75.851 34.0594
9030.944824 75.779 33.1371
9031.127930 75.704 32.2446
9031.311035 75.626 31.3112
9031.494141 75.538 30.2852
9031.677246 75.430 29.1859
9031.860352 75.300 28.0815
9032.043457 75.151 27.0270
9032.226562 74.988 26.0330
9032.409668 74.809 25.0909
9032.592773 74.609 24.2114
9032.775879 74.387 23.4208
9032.958984 74.148 22.7188
9033.142090 73.893 22.0651
9033.325195 73.618 21.4305
9033.508301 73.318 20.8655
9033.691406 72.998 20.4929
9033.874512 72.680 20.4057
9034.057617 72.387 20.5706
9034.240723 72.119 20.8717
9034.423828 71.849 21.2866
9034.606934 71.555 21.9967
9034.790039 71.246 23.2672
9034.973145 70.970 25.1655
9035.156250 70.772 27.4034
9035.339355 70.643 29.5566
9035.522461 70.538 31.4642
9035.705566 70.436 33.3155
9035.888672 70.368 35.3146
9036.071777 70.391 37.3161
9036.254883 70.507 38.9028
9036.437988 70.651 39.8726
9036.621094 70.756 40.5266
9036.804199 70.819 41.4197
9036.987305 70.913 42.8210
9037.170410 71.110 44.3736
9037.353516 71.402 45.3839
9037.536621 71.696 45.4954
9037.719727 71.908 44.9607
9037.902832 72.024 44.3288
9038.085938 72.105 43.9569
9038.269043 72.224 43.7245
9038.452148 72.400 43.1881
9038.635254 72.578 42.0488
9038.818359 72.688 40.4279
9039.001465 72.699 38.7292
9039.184570 72.633 37.3057
9039.367676 72.540 36.2111
9039.550781 72.452 35.2055
9039.733887 72.360 34.0127
9039.916992 72.230 32.5742
9040.100098 72.045 31.0675
9040.283203 71.815 29.7232
9040.466309 71.570 28.6415
9040.649414 71.323 27.7778
9040.832520 71.062 27.0964
9041.015625 70.766 26.7171
9041.198730 70.438 26.8721
9041.381836 70.116 27.6781
9041.564941 69.852 28.9259
9041.748047 69.655 30.1531
9041.931152 69.476 31.0181
9042.114258 69.251 31.6099
9042.297363 68.957 32.3988
9042.480469 68.644 33.8903
9042.663574 68.415 36.1952
9042.846680 68.350 38.8354
9043.029785 68.435 41.0940
9043.212891 68.578 42.6129
9043.395996 68.688 43.5811
9043.579102 68.733 44.4474
9043.762207 68.742 45.5417
9043.945312 68.764 46.8675
9044.128418 68.827 48.1697
9044.311523 68.918 49.1939
9044.494629 69.004 49.8801
9044.677734 69.063 50.3451
9044.860840 69.088 50.7506
9045.043945 69.082 51.2224
9045.227051 69.050 51.8626
9045.410156 69.004 52.7698
9045.593262 68.970 53.9793
9045.776367 68.975 55.3643
9045.959473 69.026 56.6551
9046.142578 69.093 57.6462
9046.325684 69.133 58.4060
9046.508789 69.129 59.2624
9046.691895 69.116 60.5489
9046.875000 69.157 62.3065
9047.058105 69.297 64.2179
9047.241211 69.523 65.8892
9047.424316 69.789 67.1709
9047.607422 70.067 68.1536
9047.790527 70.358 68.9141
